250	6955	560.0	345.0	0.0
251	6973	571.0	337.0	0.0
252	6989	581.0	322.0	0.0
253	7006	589.0	307.0	0.0
254	7023	596.0	294.0	0.0
255	7040	602.0	280.0	0.0
256	7056	607.0	266.0	0.0
257	7072	611.0	253.0	0.0
258	7089	614.0	230.0	0.0
259	7106	615.0	223.0	0.0
260	7122	615.0	203.0	0.0
261	7138	612.0	193.0	0.0
262	7156	607.0	182.0	0.0
263	7172	600.0	169.0	0.0
264	7189	592.0	157.0	0.0
265	7205	586.0	146.0	0.0
266	7223	581.0	141.0	0.0
267	7240	577.0	136.0	0.0
268	7256	570.0	131.0	0.0
269	7273	566.0	128.0	0.0
270	7288	559.0	126.0	0.0
271	7306	550.0	124.0	0.0
272	7322	544.0	123.0	0.0
273	7338	533.0	122.0	0.0
274	7356	521.0	121.0	0.0
275	7372	510.0	121.0	0.0
276	7388	501.0	121.0	0.0
277	7406	489.0	124.0	0.0
278	7423	474.0	127.0	0.0
279	7438	460.0	134.0	0.0
280	7456	449.0	139.0	0.0
281	7473	437.0	146.0	0.0
282	7490	428.0	152.0	0.0
283	7506	412.0	164.0	0.0
284	7523	403.0	174.0	0.0
285	7540	397.0	182.0	0.0
286	7556	391.0	192.0	0.0
287	7573	386.0	200.0	0.0
288	7589	382.0	208.0	0.0
289	7606	380.0	215.0	0.0
290	7623	375.0	228.0	0.0
291	7639	374.0	239.0	0.0
292	7656	372.0	252.0	0.0
293	7672	371.0	260.0	0.0
294	7690	370.0	271.0	0.0
295	7706	370.0	278.0	0.0
296	7722	370.0	282.0	0.0
297	7739	370.0	284.0	0.0
298	7757	370.0	286.0	0.0
299	7773	370.0	288.0	0.0
300	7789	370.0	291.0	0.0
301	7806	368.0	295.0	0.0
302	7823	365.0	298.0	0.0
303	7838	362.0	299.0	0.0
304	7856	357.0	299.0	0.0
305	7873	351.0	299.0	0.0
306	7889	350.0	299.0	0.0
307	7906	348.0	299.0	0.0
308	7922	347.0	299.0	0.0
309	7940	347.0	299.0	0.0
310	7956	347.0	299.0	0.0
311	7973	347.0	299.0	0.0
312	7988	347.0	299.0	0.0
313	8006	347.0	299.0	0.0
314	8022	347.0	299.0	0.0
315	8039	347.0	299.0	0.0
316	8057	347.0	299.0	0.0
317	8072	347.0	299.0	0.0
318	8090	347.0	299.0	0.0
319	8105	347.0	299.0	0.0
320	8122	347.0	299.0	0.0
321	8139	347.0	299.0	0.0
322	8155	347.0	299.0	0.0
323	8173	347.0	299.0	0.0
324	8189	347.0	299.0	0.0
325	8206	347.0	299.0	0.0
326	8222	347.0	299.0	0.0
327	8238	347.0	299.0	0.0
328	8255	347.0	299.0	0.0
329	8272	347.0	299.0	0.0
330	8288	347.0	299.0	0.0
331	8305	347.0	299.0	0.0
332	8322	347.0	299.0	0.0
333	8338	347.0	299.0	0.0
334	8356	347.0	299.0	0.0
335	8372	347.0	299.0	0.0
336	8389	347.0	299.0	0.0
337	8405	347.0	299.0	0.0
338	8422	347.0	299.0	0.0
339	8439	347.0	299.0	0.0
340	8455	347.0	299.0	0.0
341	8472	347.0	299.0	0.0
342	8489	347.0	299.0	0.0
343	8505	347.0	299.0	0.0
344	8522	347.0	299.0	0.0
345	8539	347.0	299.0	0.0
346	8556	347.0	299.0	0.0
347	8573	199.0	186.0	0.0
348	8590	199.0	186.0	0.0
349	8605	199.0	186.0	0.0
350	8623	199.0	186.0	0.0
351	8640	202.0	185.0	0.0
352	8656	209.0	189.0	0.0
353	8672	222.0	197.0	0.0
354	8690	236.0	206.0	0.0
355	8706	248.0	212.0	0.0
356	8723	263.0	223.0	0.0
357	8740	272.0	233.0	0.0
358	8756	279.0	240.0	0.0
359	8773	288.0	251.0	0.0
360	8788	293.0	260.0	0.0
361	8806	296.0	267.0	0.0
362	8822	297.0	270.0	0.0
363	8839	298.0	273.0	0.0
364	8856	298.0	275.0	0.0
365	8873	298.0	276.0	0.0
366	8889	298.0	276.0	0.0
367	8906	284.0	277.0	0.0
368	8923	264.0	277.0	0.0
369	8939	246.0	277.0	0.0
370	8957	233.0	277.0	0.0
371	8973	223.0	277.0	0.0
372	8989	214.0	277.0	0.0
373	9005	209.0	277.0	0.0
374	9022	203.0	271.0	0.0
375	9040	196.0	257.0	0.0
376	9055	191.0	241.0	0.0
377	9072	189.0	229.0	0.0
378	9090	188.0	218.0	0.0
379	9106	188.0	203.0	0.0
380	9123	199.0	185.0	0.0
381	9140	210.0	172.0	0.0
382	9156	219.0	164.0	0.0
383	9173	230.0	159.0	0.0
384	9190	241.0	154.0	0.0
385	9206	253.0	153.0	0.0
386	9223	257.0	152.0	0.0
387	9239	259.0	152.0	0.0
388	9256	262.0	153.0	0.0
389	9273	265.0	162.0	0.0
390	9289	266.0	177.0	0.0
391	9306	267.0	202.0	0.0
392	9323	261.0	219.0	0.0
393	9339	253.0	234.0	0.0
394	9356	241.0	245.0	0.0
395	9372	228.0	251.0	0.0
396	9389	218.0	254.0	0.0
397	9405	212.0	255.0	0.0
398	9423	207.0	251.0	0.0
399	9439	204.0	236.0	0.0
400	9456	203.0	217.0	0.0
401	9472	204.0	201.0	0.0
402	9490	212.0	188.0	0.0
403	9506	224.0	174.0	0.0
404	9523	234.0	169.0	0.0
405	9539	248.0	164.0	0.0
406	9556	264.0	160.0	0.0
407	9572	280.0	159.0	0.0
408	9590	294.0	165.0	0.0
409	9606	303.0	174.0	0.0
410	9623	305.0	188.0	0.0
411	9639	307.0	206.0	0.0
412	9656	308.0	225.0	0.0
413	9672	299.0	244.0	0.0
414	9689	286.0	261.0	0.0
415	9707	270.0	272.0	0.0
416	9723	257.0	277.0	0.0
417	9739	256.0	278.0	0.0
418	9757	255.0	277.0	0.0
419	9774	254.0	261.0	0.0
420	9789	267.0	231.0	0.0
421	9805	300.0	203.0	0.0
422	9823	346.0	185.0	0.0
423	9838	389.0	179.0	0.0
424	9856	420.0	178.0	0.0
425	9873	447.0	184.0	0.0
426	9889	464.0	198.0	0.0
427	9906	483.0	234.0	0.0
428	9923	485.0	251.0	0.0
429	9940	486.0	264.0	0.0
430	9956	480.0	275.0	0.0
431	9972	473.0	281.0	0.0
432	9989	466.0	282.0	0.0
433	10005	449.0	283.0	0.0
434	10022	419.0	279.0	0.0
435	10039	385.0	261.0	0.0
436	10055	366.0	247.0	0.0
437	10073	360.0	230.0	0.0
438	10090	359.0	217.0	0.0
439	10106	379.0	196.0	0.0
440	10123	404.0	187.0	0.0
441	10139	436.0	186.0	0.0
442	10156	458.0	185.0	0.0
443	10173	468.0	190.0	0.0
444	10190	474.0	198.0	0.0
445	10205	475.0	215.0	0.0
446	10223	475.0	225.0	0.0
447	10239	472.0	228.0	0.0
448	10256	469.0	230.0	0.0
449	10273	466.0	231.0	0.0
450	10289	466.0	231.0	0.0
451	10306	466.0	231.0	0.0
452	10322	466.0	231.0	0.0
453	10340	466.0	231.0	0.0
454	10356	466.0	231.0	0.0
455	10372	466.0	231.0	0.0
456	10389	466.0	231.0	0.0
457	10406	466.0	231.0	0.0
458	10422	466.0	231.0	0.0
459	10439	466.0	231.0	0.0
460	10457	466.0	231.0	0.0
461	10473	466.0	231.0	0.0
462	10489	466.0	231.0	0.0
463	10505	466.0	231.0	0.0
464	10522	466.0	231.0	0.0
465	10539	466.0	231.0	0.0
466	10555	466.0	231.0	0.0
467	10572	466.0	231.0	0.0
468	10589	466.0	231.0	0.0
469	10606	466.0	231.0	0.0
470	10623	466.0	231.0	0.0
471	10640	466.0	231.0	0.0
472	10657	466.0	231.0	0.0
473	10673	466.0	231.0	0.0
474	10689	466.0	231.0	0.0
475	10707	466.0	231.0	0.0
476	10722	466.0	231.0	0.0
477	10740	466.0	231.0	0.0
478	10756	466.0	231.0	0.0
479	10773	466.0	231.0	0.0
480	10789	466.0	231.0	0.0
481	10806	466.0	231.0	0.0
482	10823	466.0	231.0	0.0
483	10839	466.0	231.0	0.0
484	10856	466.0	231.0	0.0
485	10872	466.0	231.0	0.0
486	10889	466.0	231.0	0.0
487	10905	466.0	231.0	0.0
488	10923	466.0	231.0	0.0
489	10939	466.0	231.0	0.0
490	10955	466.0	231.0	0.0
491	10973	466.0	231.0	0.0
492	10989	466.0	231.0	0.0
493	11006	466.0	231.0	0.0
494	11022	466.0	231.0	0.0
495	11039	466.0	231.0	0.0
496	11055	466.0	231.0	0.0
497	11072	466.0	231.0	0.0
498	11088	466.0	231.0	0.0
499	11106	466.0	231.0	0.0
500	11123	466.0	231.0	0.0
501	11139	466.0	231.0	0.0
502	11156	466.0	231.0	0.0
503	11173	466.0	231.0	0.0
504	11189	466.0	231.0	0.0
505	11206	466.0	231.0	0.0
506	11223	466.0	231.0	0.0
507	11239	466.0	231.0	0.0
508	11255	466.0	231.0	0.0
509	11273	466.0	231.0	0.0
510	11290	466.0	231.0	0.0
511	11306	466.0	231.0	0.0
512	11322	466.0	231.0	0.0
513	11339	466.0	231.0	0.0
514	11356	466.0	231.0	0.0
515	11371	466.0	231.0	0.0
516	11390	466.0	231.0	0.0
517	11406	466.0	231.0	0.0
518	11423	466.0	231.0	0.0
519	11440	466.0	231.0	0.0
520	11456	466.0	231.0	0.0
521	11473	466.0	231.0	0.0
522	11489	466.0	231.0	0.0
523	11506	466.0	231.0	0.0
524	11523	935.0	38.0	0.0
525	11539	935.0	42.0	0.0
526	11556	934.0	47.0	0.0
527	11573	929.0	54.0	0.0
528	11589	924.0	61.0	0.0
529	11606	919.0	69.0	0.0
530	11623	910.0	80.0	0.0
531	11639	904.0	87.0	0.0
532	11656	900.0	92.0	0.0
533	11672	896.0	98.0	0.0
534	11690	891.0	107.0	0.0
535	11706	886.0	113.0	0.0
536	11723	883.0	118.0	0.0
537	11739	881.0	123.0	0.0
538	11756	876.0	131.0	0.0
539	11773	872.0	135.0	0.0
540	11789	868.0	143.0	0.0
541	11807	860.0	154.0	0.0
542	11823	854.0	163.0	0.0
543	11840	848.0	170.0	0.0
544	11855	844.0	178.0	0.0
545	11872	839.0	185.0	0.0
546	11889	836.0	190.0	0.0
547	11906	832.0	197.0	0.0
548	11923	825.0	211.0	0.0
549	11939	818.0	223.0	0.0
550	11956	810.0	234.0	0.0
551	11972	804.0	242.0	0.0
552	11989	800.0	250.0	0.0
553	12006	795.0	259.0	0.0
554	12023	787.0	269.0	0.0
555	12039	779.0	279.0	0.0
556	12056	772.0	287.0	0.0
557	12073	763.0	296.0	0.0
558	12089	757.0	302.0	0.0
559	12105	750.0	307.0	0.0
560	12123	743.0	311.0	0.0
561	12139	737.0	314.0	0.0
562	12156	732.0	315.0	0.0
563	12172	729.0	317.0	0.0
564	12188	725.0	318.0	0.0
565	12206	721.0	318.0	0.0
566	12223	719.0	318.0	0.0
567	12239	717.0	314.0	0.0
568	12257	716.0	299.0	0.0
569	12272	716.0	284.0	0.0
570	12290	723.0	251.0	0.0
571	12306	724.0	242.0	0.0
572	12323	726.0	228.0	0.0
573	12339	727.0	220.0	0.0
574	12356	728.0	209.0	0.0
575	12373	729.0	199.0	0.0
576	12389	729.0	188.0	0.0
577	12405	729.0	180.0	0.0
578	12423	729.0	174.0	0.0
579	12439	729.0	168.0	0.0
580	12456	729.0	163.0	0.0
581	12472	729.0	158.0	0.0
582	12490	728.0	151.0	0.0
583	12506	727.0	145.0	0.0
584	12524	719.0	129.0	0.0
585	12539	715.0	122.0	0.0
586	12556	708.0	113.0	0.0
587	12573	704.0	108.0	0.0
588	12590	701.0	102.0	0.0
589	12606	699.0	100.0	0.0
590	12623	695.0	97.0	0.0
591	12640	694.0	96.0	0.0
592	12656	689.0	95.0	0.0
593	12673	684.0	91.0	0.0
594	12690	671.0	89.0	0.0
595	12706	650.0	84.0	0.0
596	12723	640.0	82.0	0.0
597	12740	636.0	81.0	0.0
598	12756	631.0	80.0	0.0
599	12772	625.0	80.0	0.0
600	12790	617.0	80.0	0.0
601	12806	603.0	82.0	0.0
602	12823	592.0	87.0	0.0
603	12839	582.0	93.0	0.0
604	12856	573.0	100.0	0.0
605	12873	570.0	104.0	0.0
606	12890	569.0	106.0	0.0
607	12906	569.0	110.0	0.0
608	12923	569.0	113.0	0.0
609	12939	569.0	120.0	0.0
610	12957	574.0	127.0	0.0
611	12973	588.0	135.0	0.0
612	12989	599.0	140.0	0.0
613	13006	612.0	142.0	0.0
614	13022	628.0	143.0	0.0
615	13040	645.0	143.0	0.0
616	13056	663.0	143.0	0.0
617	13072	676.0	143.0	0.0
618	13090	685.0	143.0	0.0
619	13106	695.0	143.0	0.0
620	13123	698.0	143.0	0.0
621	13139	705.0	143.0	0.0
622	13157	712.0	143.0	0.0
623	13173	723.0	143.0	0.0
624	13189	745.0	143.0	0.0
625	13206	764.0	143.0	0.0
626	13223	774.0	143.0	0.0
627	13239	778.0	143.0	0.0
628	13255	780.0	143.0	0.0
629	13273	781.0	143.0	0.0
630	13290	783.0	143.0	0.0
631	13306	787.0	143.0	0.0
632	13323	792.0	143.0	0.0
633	13339	797.0	143.0	0.0
634	13356	799.0	143.0	0.0
635	13372	801.0	143.0	0.0
636	13390	803.0	143.0	0.0
637	13406	807.0	143.0	0.0
638	13423	808.0	145.0	0.0
639	13439	810.0	150.0	0.0
640	13455	812.0	158.0	0.0
641	13473	815.0	172.0	0.0
642	13490	816.0	183.0	0.0
643	13506	817.0	201.0	0.0
644	13523	817.0	211.0	0.0
645	13539	817.0	219.0	0.0
646	13556	816.0	228.0	0.0
647	13573	812.0	236.0	0.0
648	13589	808.0	241.0	0.0
649	13606	801.0	251.0	0.0
650	13623	795.0	259.0	0.0
651	13639	789.0	265.0	0.0
652	13656	782.0	271.0	0.0
653	13673	771.0	277.0	0.0
654	13690	759.0	282.0	0.0
655	13706	746.0	285.0	0.0
656	13723	735.0	286.0	0.0
657	13740	727.0	286.0	0.0
658	13756	716.0	286.0	0.0
659	13773	703.0	286.0	0.0
660	13789	682.0	276.0	0.0
661	13805	660.0	264.0	0.0
662	13823	640.0	253.0	0.0
663	13840	623.0	243.0	0.0
664	13855	614.0	238.0	0.0
665	13873	606.0	233.0	0.0
666	13889	599.0	228.0	0.0
667	13907	586.0	217.0	0.0
668	13922	576.0	210.0	0.0
669	13940	569.0	205.0	0.0
670	13956	563.0	202.0	0.0
671	13973	558.0	198.0	0.0
672	13990	552.0	197.0	0.0
673	14006	545.0	194.0	0.0
674	14022	538.0	192.0	0.0
675	14038	530.0	191.0	0.0
676	14056	523.0	191.0	0.0
677	14073	520.0	191.0	0.0
678	14089	518.0	191.0	0.0
679	14106	511.0	194.0	0.0
680	14123	507.0	198.0	0.0
681	14139	501.0	204.0	0.0
682	14156	498.0	207.0	0.0
683	14173	496.0	213.0	0.0
684	14190	494.0	221.0	0.0
685	14206	492.0	235.0	0.0
686	14223	491.0	245.0	0.0
687	14239	490.0	252.0	0.0
688	14256	489.0	259.0	0.0
689	14273	489.0	265.0	0.0
690	14290	494.0	277.0	0.0
691	14306	500.0	285.0	0.0
692	14323	504.0	290.0	0.0
693	14340	514.0	298.0	0.0
694	14356	526.0	304.0	0.0
695	14372	534.0	309.0	0.0
696	14390	543.0	313.0	0.0
697	14406	554.0	314.0	0.0
698	14422	568.0	317.0	0.0
699	14440	583.0	319.0	0.0
700	14456	595.0	323.0	0.0
701	14472	609.0	327.0	0.0
702	14489	618.0	328.0	0.0
703	14507	625.0	332.0	0.0
704	14523	633.0	336.0	0.0
705	14540	639.0	341.0	0.0
706	14556	645.0	346.0	0.0
707	14572	650.0	351.0	0.0
708	14590	651.0	355.0	0.0
709	14606	652.0	356.0	0.0
710	14622	653.0	357.0	0.0
711	14640	654.0	358.0	0.0
712	14656	654.0	358.0	0.0
713	14673	654.0	358.0	0.0
714	14690	654.0	358.0	0.0
715	14706	654.0	358.0	0.0
716	14724	654.0	358.0	0.0
717	14739	654.0	358.0	0.0
718	14756	654.0	358.0	0.0
719	14773	654.0	358.0	0.0
720	14789	654.0	358.0	0.0
721	14806	654.0	358.0	0.0
722	14823	654.0	358.0	0.0
723	14839	654.0	358.0	0.0
724	14856	654.0	358.0	0.0
725	14872	654.0	358.0	0.0
726	14889	654.0	358.0	0.0
727	14906	654.0	358.0	0.0
728	14922	654.0	358.0	0.0
729	14939	654.0	358.0	0.0
730	14955	654.0	358.0	0.0
731	14972	654.0	358.0	0.0
732	14989	654.0	358.0	0.0
733	15005	654.0	358.0	0.0
734	15023	654.0	358.0	0.0
735	15040	654.0	358.0	0.0
736	15056	654.0	358.0	0.0
737	15072	654.0	358.0	0.0
738	15089	654.0	358.0	0.0
739	15106	654.0	358.0	0.0
740	15122	654.0	358.0	0.0
741	15140	654.0	358.0	0.0
742	15156	661.0	439.0	0.0
743	15173	661.0	440.0	0.0
744	15190	661.0	441.0	0.0
745	15206	656.0	441.0	0.0
746	15223	650.0	441.0	0.0
747	15240	637.0	441.0	0.0
748	15256	623.0	441.0	0.0
749	15273	614.0	441.0	0.0
750	15289	602.0	441.0	0.0
751	15307	589.0	441.0	0.0
752	15323	578.0	439.0	0.0
753	15339	564.0	433.0	0.0
754	15356	547.0	426.0	0.0
755	15372	533.0	421.0	0.0
756	15389	524.0	417.0	0.0
757	15406	518.0	412.0	0.0
758	15427	512.0	410.0	0.0
759	15444	502.0	400.0	0.0
760	15460	497.0	396.0	0.0
761	15477	486.0	386.0	0.0
762	15493	476.0	377.0	0.0
763	15510	467.0	366.0	0.0
764	15526	460.0	355.0	0.0
765	15544	458.0	349.0	0.0
766	15561	455.0	341.0	0.0
767	15577	454.0	334.0	0.0
768	15594	453.0	319.0	0.0
769	15611	450.0	303.0	0.0
770	15628	448.0	288.0	0.0
771	15644	446.0	275.0	0.0
772	15660	444.0	260.0	0.0
773	15677	443.0	244.0	0.0
774	15693	443.0	230.0	0.0
775	15711	443.0	218.0	0.0
776	15728	443.0	206.0	0.0
777	15744	443.0	194.0	0.0
778	15761	443.0	184.0	0.0
779	15778	443.0	176.0	0.0
780	15794	443.0	158.0	0.0
781	15810	443.0	149.0	0.0
782	15827	443.0	138.0	0.0
783	15844	441.0	127.0	0.0
784	15860	440.0	118.0	0.0
785	15878	438.0	111.0	0.0
786	15894	437.0	106.0	0.0
787	15911	435.0	98.0	0.0
788	15927	431.0	90.0	0.0
789	15944	425.0	82.0	0.0
790	15961	416.0	75.0	0.0
791	15977	404.0	66.0	0.0
792	15993	399.0	63.0	0.0
793	16009	396.0	61.0	0.0
794	16028	392.0	60.0	0.0
795	16044	390.0	59.0	0.0
796	16061	386.0	57.0	0.0
797	16077	379.0	56.0	0.0
798	16094	372.0	55.0	0.0
799	16110	368.0	54.0	0.0
800	16127	364.0	54.0	0.0
801	16144	360.0	54.0	0.0
802	16160	355.0	54.0	0.0
803	16177	352.0	54.0	0.0
804	16194	345.0	54.0	0.0
805	16210	337.0	55.0	0.0
806	16228	331.0	58.0	0.0
807	16243	325.0	61.0	0.0
808	16261	321.0	63.0	0.0
809	16277	315.0	66.0	0.0
810	16293	308.0	70.0	0.0
811	16311	300.0	76.0	0.0
812	16328	295.0	80.0	0.0
813	16344	292.0	83.0	0.0
814	16361	286.0	89.0	0.0
815	16376	279.0	96.0	0.0
816	16394	274.0	102.0	0.0
817	16411	273.0	104.0	0.0
818	16427	272.0	105.0	0.0
819	16444	271.0	106.0	0.0
820	16461	271.0	106.0	0.0
821	16477	271.0	106.0	0.0
822	16494	271.0	106.0	0.0
823	16510	271.0	106.0	0.0
